user_id,username,email,fecha_registro,pais,ciudad,nivel_verificacion,fecha_ultima_verificacion,estado_cuenta
3749,rramirez12_3749,josefinavera@example.net,2024-06-25,Argentina,Buenos Aires,basico,,activa
3750,ebenitez30_3750,maximo03@example.net,2024-11-09,Argentina,Córdoba,basico,,activa
3751,dominguezuma61_3751,lucianaramos@example.com,2024-12-16,Argentina,Mendoza,intermedio,2025-01-10,activa
3752,lucas2692_3752,gutierrezmartin@example.com,2024-08-03,Argentina,Rosario,basico,,activa
3753,santino-agustincarrizo25_3753,alfonsinaherrera@example.net,2024-11-28,Argentina,Córdoba,basico,,activa
3754,lucia1272_3754,correafelicitas@example.org,2024-01-27,Chile,Concepción,basico,,activa
3755,bautistamorales49_3755,juan-cruzfernandez@example.com,2024-06-05,Argentina,Mendoza,intermedio,2024-06-29,activa
3756,blancomaria-victoria55_3756,valentina-jazmincorrea@example.com,2024-04-08,Argentina,Tucumán,completo,2024-04-13,activa
3757,wbravo57_3757,facundo44@example.com,2024-06-23,Argentina,Buenos Aires,completo,2024-07-20,activa
3758,constanza2535_3758,emilia11@example.net,2023-07-20,Argentina,Tucumán,basico,,activa
3759,figueroaluciano59_3759,catalina67@example.org,2024-03-10,Argentina,Mendoza,completo,2024-03-25,activa
3760,castillofelipe44_3760,nicolasmoreno@example.net,2024-09-26,Argentina,Mendoza,basico,,activa
3761,ledesmadelfina86_3761,xgutierrez@example.org,2024-06-30,Argentina,Tucumán,basico,,activa
3762,morena-jazmin1464_3762,kcarrizo@example.org,2024-09-16,México,Puebla,intermedio,2024-09-19,activa
3763,perezmaximo88_3763,emmaperez@example.org,2024-04-06,Argentina,Rosario,basico,,activa
3764,gomezsimon90_3764,thiago-emanuelgonzalez@example.org,2024-04-30,Argentina,Córdoba,completo,2024-05-14,activa
3765,zlucero15_3765,valentin70@example.net,2024-09-19,Argentina,Mendoza,intermedio,2024-09-22,activa
3766,oliveraantonella53_3766,ibenitez@example.org,2024-11-12,Argentina,Tucumán,basico,,activa
3767,valvarez38_3767,benjamin67@example.net,2024-07-11,Argentina,Mendoza,intermedio,2024-08-02,activa
3768,godoysantiago73_3768,aguirremartina@example.net,2024-11-16,Argentina,Córdoba,completo,2024-12-16,activa
3769,qcastro90_3769,santino69@example.org,2024-08-20,México,Tijuana,basico,,activa
3770,martinezezequiel20_3770,francescagarcia@example.com,2024-10-03,Argentina,Tucumán,basico,,activa
3771,bperez69_3771,lgarcia@example.net,2024-12-09,México,Monterrey,basico,,activa
3772,ruizjuan-cruz20_3772,tomasgonzalez@example.com,2024-12-05,Argentina,Mendoza,basico,,activa
3773,sotolucio48_3773,omoreno@example.com,2024-07-01,Argentina,Mendoza,basico,,activa
3774,almadominguez26_3774,vegamatias@example.net,2024-09-01,Argentina,Córdoba,basico,,activa
3775,gomezbautista41_3775,lautaro-benjamin13@example.com,2024-12-27,Argentina,Rosario,intermedio,2025-01-23,activa
3776,claramedina64_3776,medinajoaquin@example.com,2024-08-06,Argentina,Tucumán,basico,,activa
3777,bautistamartinez16_3777,xojeda@example.com,2024-09-25,Colombia,Cali,completo,2024-10-14,activa
3778,lolagonzalez19_3778,santinoortiz@example.org,2024-04-30,Argentina,Tucumán,basico,,activa
3779,rtorres75_3779,fernandezvalentina-jazmin@example.net,2024-02-20,Chile,Santiago,basico,,activa
3780,sofiatoledo64_3780,matildarivero@example.org,2024-07-21,México,Ciudad de México,completo,2024-08-07,activa
3781,gonzalezguadalupe22_3781,antonioromero@example.org,2024-07-15,Argentina,Mendoza,basico,,activa
3782,qsanchez94_3782,xsilva@example.net,2024-09-09,Argentina,Mendoza,basico,,activa
3783,juan-ignacio2142_3783,isabella12@example.net,2023-07-05,Colombia,Cartagena,basico,,activa
3784,santiagoortiz42_3784,agustina97@example.net,2024-12-10,Chile,Concepción,basico,,activa
3785,soriaalma20_3785,fgomez@example.org,2024-02-28,Argentina,Tucumán,basico,,activa
3786,mquiroga24_3786,romeroguillermina@example.org,2024-09-25,México,Tijuana,completo,2024-09-26,activa
3787,bautista4633_3787,romeroluisina@example.com,2024-04-17,México,Puebla,completo,2024-04-23,activa
3788,alejomorales15_3788,sofia76@example.net,2024-01-24,Chile,Viña del Mar,basico,,activa
3789,juan-ignacio8763_3789,qmedina@example.com,2024-06-09,Chile,Santiago,basico,,activa
3790,gonzalezvictoria85_3790,juan-cruz97@example.net,2024-10-19,Argentina,Rosario,intermedio,2024-10-30,activa
3791,valentina-jazmingodoy95_3791,ccoronel@example.org,2024-08-31,Argentina,Mendoza,intermedio,2024-09-25,activa
3792,joaquinsilva89_3792,ucardozo@example.net,2024-11-22,Argentina,Mendoza,basico,,activa
3793,wromero33_3793,qescobar@example.com,2024-12-11,Argentina,Rosario,intermedio,2024-12-22,activa
3794,vargasjulieta33_3794,alfonsina09@example.com,2024-05-20,México,Guadalajara,basico,,suspendida
3795,nmunoz87_3795,rojasdylan-ezequiel@example.com,2024-12-17,Argentina,Buenos Aires,basico,,activa
3796,mendezjuan-gabriel96_3796,pilarmedina@example.net,2024-08-24,Argentina,Rosario,basico,,activa
3797,sara4778_3797,grivero@example.org,2024-08-25,Argentina,Buenos Aires,intermedio,2024-09-08,activa
3798,suarezpriscila60_3798,cruiz@example.com,2024-12-18,Argentina,Buenos Aires,intermedio,2024-12-19,suspendida
3799,felicitas5611_3799,malena89@example.com,2024-10-07,Argentina,Buenos Aires,basico,,activa
3800,mateocastillo71_3800,juanaromero@example.net,2024-08-13,Colombia,Medellín,completo,2024-09-03,activa
3801,navarroclara61_3801,maximiliano68@example.com,2024-11-23,México,Puebla,intermedio,2024-12-16,activa
3802,bgonzalez72_3802,umunoz@example.net,2024-04-16,Argentina,Tucumán,basico,,activa
3803,thiago-gabrielmoyano89_3803,hrodriguez@example.org,2024-08-15,Argentina,Rosario,basico,,activa
3804,evargas56_3804,moralesmorena-jazmin@example.com,2024-08-14,Colombia,Cartagena,basico,,activa
3805,xbenitez48_3805,pgonzalez@example.org,2024-09-29,Colombia,Barranquilla,basico,,activa
3806,ofernandez27_3806,lherrera@example.net,2023-07-05,Colombia,Bogotá,completo,2023-07-10,cerrada
3807,yrodriguez34_3807,rodriguezsimon@example.org,2024-10-15,Argentina,Buenos Aires,basico,,activa
3808,juan-ignacio8912_3808,qlopez@example.org,2024-07-10,Colombia,Bogotá,completo,2024-08-06,activa
3809,projas13_3809,emilialopez@example.org,2024-09-12,Chile,Valparaíso,basico,,activa
3810,isabellafernandez93_3810,valentinaalvarez@example.com,2024-12-28,Argentina,Córdoba,intermedio,2025-01-13,activa
3811,mirandaoriana40_3811,qortiz@example.net,2023-07-05,Chile,Valparaíso,intermedio,2023-07-26,activa
3812,agostinagonzalez90_3812,ambar35@example.com,2024-11-07,Argentina,Mendoza,basico,,activa
3813,isanchez34_3813,catalina85@example.org,2024-08-23,México,Tijuana,basico,,activa
3814,dvera69_3814,cacerescandela@example.com,2023-09-26,Argentina,Buenos Aires,intermedio,2023-10-06,activa
3815,julia8570_3815,julia53@example.org,2024-06-30,México,Guadalajara,basico,,activa
3816,sotoagustin24_3816,perezguadalupe@example.com,2024-09-10,México,Puebla,completo,2024-09-11,activa
3817,juliagonzalez29_3817,martinramirez@example.com,2024-07-12,México,Guadalajara,basico,,activa
3818,guadalupefigueroa72_3818,bcastro@example.net,2024-07-16,Argentina,Mendoza,basico,,activa
3819,bmolina67_3819,martinamunoz@example.org,2024-09-03,Argentina,Mendoza,intermedio,2024-09-04,activa
3820,juan-ignaciopaez35_3820,fgonzalez@example.net,2023-07-05,Argentina,Tucumán,intermedio,2023-07-13,activa
3821,lucas6360_3821,juan-pabloherrera@example.net,2024-09-15,Chile,Concepción,completo,2024-10-04,activa
3822,hfernandez11_3822,zdiaz@example.net,2023-11-29,Argentina,Buenos Aires,intermedio,2023-12-10,activa
3823,martinezmateo65_3823,tiziano62@example.net,2024-02-13,México,Ciudad de México,completo,2024-03-05,activa
3824,herreravicente73_3824,hsanchez@example.com,2024-03-29,México,Puebla,intermedio,2024-04-26,activa
3825,martinezalejo86_3825,herrerabenjamin@example.org,2024-10-03,Chile,Antofagasta,basico,,activa
3826,lopezpilar47_3826,ramiro20@example.org,2024-10-06,Chile,Antofagasta,basico,,activa
3827,sebastianferreyra72_3827,rodriguezangelina@example.com,2023-09-07,México,Ciudad de México,basico,,activa
3828,guadalupe4172_3828,fperez@example.net,2024-05-30,Colombia,Barranquilla,basico,,cerrada
3829,milagrosledesma85_3829,aguerothiago-benjamin@example.com,2024-02-08,Argentina,Tucumán,basico,,activa
3830,franciscasanchez96_3830,vargasbenicio@example.com,2024-07-26,Argentina,Tucumán,basico,,activa
3831,kperez17_3831,martinezjoaquin@example.org,2023-11-26,México,Puebla,intermedio,2023-12-04,activa
3832,xrojas64_3832,juana83@example.org,2024-11-28,Argentina,Tucumán,intermedio,2024-11-29,activa
3833,silvathiago50_3833,pfernandez@example.net,2023-08-21,Chile,Antofagasta,basico,,activa
3834,camilavega44_3834,floresvioleta@example.com,2024-02-11,Argentina,Tucumán,intermedio,2024-02-14,activa
3835,tomas9270_3835,valentinosuarez@example.com,2024-12-17,Argentina,Mendoza,basico,,activa
3836,guillermina1973_3836,ortizguillermina@example.com,2024-12-31,México,Ciudad de México,basico,,activa
3837,martinafernandez54_3837,ortizisabella@example.net,2024-08-04,México,Tijuana,completo,2024-08-25,activa
3838,nicolasmunoz65_3838,rmansilla@example.net,2024-09-02,Argentina,Mendoza,intermedio,2024-09-25,activa
3839,zoenunez46_3839,miagomez@example.net,2024-04-15,México,Ciudad de México,completo,2024-04-21,activa
3840,uma-1154_3840,zmansilla@example.net,2024-10-23,Argentina,Córdoba,completo,2024-11-08,activa
3841,mrodriguez39_3841,martinbarrios@example.com,2024-12-16,Colombia,Barranquilla,basico,,activa
3842,ludmila7438_3842,toledoluisina@example.org,2024-09-14,Colombia,Cartagena,basico,,activa
3843,lucas7397_3843,ifernandez@example.com,2024-07-08,Argentina,Tucumán,basico,,activa
3844,gutierrezmanuel87_3844,lopezjeremias@example.com,2024-06-22,México,Monterrey,basico,,activa
3845,pmartinez47_3845,dvega@example.com,2024-11-21,Colombia,Barranquilla,intermedio,2024-11-26,activa
3846,justinaperez63_3846,juan-manueldiaz@example.com,2024-02-02,Colombia,Barranquilla,basico,,activa
3847,julian7870_3847,delfina80@example.org,2024-11-09,Chile,Concepción,intermedio,2024-12-05,activa
3848,coronelfrancisco36_3848,godoyjuan-ignacio@example.com,2024-02-21,Argentina,Córdoba,completo,2024-03-12,activa
3849,osoto21_3849,munoztiziano@example.org,2024-09-22,Argentina,Rosario,completo,2024-10-15,activa
3850,floresbenicio32_3850,jazminfernandez@example.org,2024-06-07,Argentina,Mendoza,completo,2024-06-12,activa
3851,xalvarez30_3851,juan-ignacioperez@example.org,2024-11-22,México,Guadalajara,basico,,activa
3852,diazsofia-belen72_3852,isabellacoronel@example.net,2024-11-01,Chile,Antofagasta,basico,,activa
3853,thiago-gabriel0163_3853,felipe31@example.net,2024-08-07,Argentina,Buenos Aires,basico,,activa
3854,cardozosantiago48_3854,camilabustos@example.com,2024-04-24,Colombia,Barranquilla,basico,,activa
3855,vcampos36_3855,ysilva@example.org,2024-10-13,Argentina,Córdoba,basico,,activa
3856,godoymaximo12_3856,bastianfigueroa@example.org,2024-05-23,Argentina,Tucumán,intermedio,2024-05-25,activa
3857,tomas4743_3857,mateo98@example.net,2024-12-19,Chile,Concepción,intermedio,2025-01-17,activa
3858,zoe-jazminsoto96_3858,mora67@example.com,2023-07-05,Colombia,Cali,basico,,activa
3859,velazquezvalentina74_3859,caceresmateo@example.org,2024-12-20,Argentina,Córdoba,intermedio,2024-12-26,activa
3860,valentin3618_3860,benjamin32@example.net,2024-12-27,México,Ciudad de México,basico,,activa
3861,silvafederico65_3861,benitezvalentina-jazmin@example.com,2024-07-21,Colombia,Cali,basico,,activa
3862,guzmanmia-valentina89_3862,felipe87@example.org,2024-10-25,Argentina,Buenos Aires,basico,,activa
3863,juan-cruz0425_3863,santino-benjamingomez@example.net,2024-11-13,Argentina,Córdoba,basico,,activa
3864,ujuarez72_3864,rosario39@example.org,2024-09-06,Chile,Antofagasta,intermedio,2024-09-14,activa
3865,maximiliano9653_3865,garciaelena@example.net,2024-08-11,Colombia,Cali,basico,,activa
3866,solledesma15_3866,agustinacastro@example.org,2024-10-30,Argentina,Rosario,completo,2024-11-24,activa
3867,facundo3829_3867,paezemma@example.com,2024-07-06,Colombia,Cartagena,intermedio,2024-07-15,activa
3868,victoriamartinez95_3868,isabellavelazquez@example.com,2024-04-06,México,Tijuana,completo,2024-04-26,activa
3869,santino2216_3869,matilda40@example.net,2024-12-16,México,Ciudad de México,basico,,activa
3870,santiago7268_3870,martinezlautaro@example.com,2024-11-25,México,Puebla,intermedio,2024-12-21,suspendida
3871,ruizjuan-ignacio23_3871,juan-cruzmaldonado@example.com,2024-05-15,México,Ciudad de México,basico,,activa
3872,torresbenicio23_3872,lrodriguez@example.com,2024-12-17,México,Tijuana,completo,2025-01-06,activa
3873,perezfelipe74_3873,rosario64@example.org,2024-11-23,Argentina,Tucumán,intermedio,2024-11-25,activa
3874,lunafelipe31_3874,ian25@example.org,2024-03-08,Argentina,Buenos Aires,basico,,activa
3875,acunamilo36_3875,nunezjuan-gabriel@example.net,2024-01-17,Argentina,Buenos Aires,basico,,activa
3876,alvaro5347_3876,tomas41@example.net,2023-08-17,Chile,Concepción,intermedio,2023-08-23,activa
3877,sgomez74_3877,umendez@example.com,2024-10-07,México,Puebla,completo,2024-11-01,activa
3878,zduarte22_3878,lfigueroa@example.net,2024-04-04,Argentina,Mendoza,basico,,activa
3879,giovanniramirez56_3879,mansillalorenzo@example.net,2024-12-15,Colombia,Medellín,intermedio,2025-01-05,activa
3880,efernandez27_3880,uma63@example.com,2024-07-15,Argentina,Rosario,basico,,activa
3881,benjaminvargas35_3881,garciaisabella@example.net,2024-01-27,Argentina,Buenos Aires,completo,2024-02-24,activa
3882,wgimenez63_3882,dluna@example.org,2024-05-23,Argentina,Mendoza,basico,,activa
3883,santiago3670_3883,bustosjuan-bautista@example.net,2024-06-22,Argentina,Buenos Aires,intermedio,2024-06-30,activa
3884,gomezbautista46_3884,bautista-benjamin61@example.org,2023-11-09,Chile,Concepción,basico,,activa
3885,matiassuarez20_3885,rojassofia@example.com,2024-07-21,Argentina,Tucumán,intermedio,2024-07-27,activa
3886,yferreyra57_3886,lautaro-benjamingomez@example.net,2024-04-30,Argentina,Rosario,basico,,activa
3887,uvega90_3887,catalina56@example.net,2024-11-11,México,Puebla,intermedio,2024-11-23,activa
3888,toledolucia77_3888,olivialopez@example.org,2024-10-27,Argentina,Córdoba,completo,2024-11-01,activa
3889,suarezfelipe39_3889,afernandez@example.net,2024-03-12,Argentina,Mendoza,basico,,activa
3890,peraltajuan-david64_3890,tomas37@example.org,2023-10-30,Chile,Valparaíso,completo,2023-11-25,activa
3891,ciro0762_3891,ian-benjaminvera@example.org,2024-11-18,Argentina,Mendoza,basico,,activa
3892,isabellaruiz76_3892,hmoyano@example.net,2024-10-23,Argentina,Mendoza,basico,,activa
3893,santino4513_3893,sofia36@example.com,2024-08-01,Argentina,Rosario,basico,,activa
3894,perezjazmin28_3894,leivaolivia@example.net,2024-07-30,Colombia,Barranquilla,basico,,activa
3895,eacosta76_3895,paulina11@example.com,2024-04-25,Argentina,Buenos Aires,intermedio,2024-05-18,activa
3896,benicio0520_3896,tobias34@example.org,2024-08-09,Chile,Santiago,basico,,activa
3897,gimenezsantino-gabriel50_3897,jdiaz@example.org,2024-10-02,Argentina,Rosario,basico,,activa
3898,fernandezjulia31_3898,pedro33@example.com,2024-07-15,Argentina,Mendoza,basico,,activa
3899,psuarez60_3899,peraltasantino@example.com,2024-10-31,México,Puebla,intermedio,2024-11-02,activa
3900,ygomez92_3900,giulianagomez@example.com,2024-11-21,Argentina,Buenos Aires,completo,2024-12-13,activa
3901,aperalta83_3901,fernandezvicente@example.org,2024-03-16,Argentina,Córdoba,completo,2024-04-14,activa
3902,ivan4590_3902,benjamin05@example.com,2024-06-06,Argentina,Buenos Aires,basico,,activa
3903,gimenezmaria-emilia63_3903,carrizomaria-victoria@example.net,2024-05-06,México,Tijuana,intermedio,2024-05-16,activa
3904,tizianoaguirre97_3904,gmartinez@example.com,2024-10-26,Argentina,Mendoza,basico,,activa
3905,josefinagomez48_3905,benjaminfigueroa@example.com,2024-09-20,Argentina,Tucumán,intermedio,2024-10-18,cerrada
3906,brunoramos54_3906,gonzalezclara@example.com,2024-05-09,Argentina,Rosario,completo,2024-06-08,activa
3907,josefinacabrera45_3907,lucas-ezequielaguirre@example.net,2023-12-21,Argentina,Buenos Aires,basico,,activa
3908,santino9988_3908,nfernandez@example.com,2024-09-10,Colombia,Cartagena,basico,,activa
3909,beniciopereyra61_3909,vfernandez@example.org,2024-12-27,Chile,Valparaíso,intermedio,2025-01-19,activa
3910,ovargas92_3910,torresmaria-emilia@example.com,2024-04-24,Argentina,Mendoza,basico,,activa
3911,lopezbautista79_3911,maximo04@example.org,2024-10-31,Argentina,Córdoba,basico,,activa
3912,thiago-nahuelgimenez89_3912,romerorenata@example.com,2024-02-26,Argentina,Tucumán,completo,2024-03-23,activa
3913,vegajuan99_3913,delfinafernandez@example.net,2024-11-13,Argentina,Mendoza,basico,,activa
3914,milo7993_3914,nunezolivia@example.org,2024-11-09,México,Monterrey,basico,,activa
3915,irodriguez35_3915,ualvarez@example.net,2024-10-08,Argentina,Mendoza,completo,2024-11-02,activa
3916,julieta2020_3916,mateobravo@example.net,2024-10-07,Argentina,Rosario,basico,,activa
3917,valentinamolina52_3917,emartinez@example.com,2024-12-26,México,Ciudad de México,completo,2025-01-13,activa
3918,martina1126_3918,ledesmaolivia@example.com,2024-06-07,México,Puebla,basico,,activa
3919,ayalamaia46_3919,valentina-ramirez@example.com,2024-03-05,Argentina,Tucumán,completo,2024-03-23,activa
3920,gonzalezfacundo75_3920,hernandeztiziano@example.net,2024-10-23,Argentina,Córdoba,intermedio,2024-10-26,activa
3921,riverozoe-valentina49_3921,maria-pazfarias@example.com,2024-04-19,Colombia,Cartagena,basico,,activa
3922,tomas-benjaminojeda91_3922,qcastro@example.org,2024-12-09,México,Tijuana,intermedio,2024-12-20,activa
3923,isabella0313_3923,bautista13@example.org,2024-06-08,Argentina,Córdoba,completo,2024-06-09,activa
3924,gomezalma-mia85_3924,sanchezsantino-agustin@example.com,2024-08-21,Argentina,Tucumán,basico,,activa
3925,quirogafrancisco48_3925,juan-manuel79@example.net,2024-08-30,Colombia,Cali,intermedio,2024-09-07,activa
3926,sancheztomas74_3926,renata94@example.org,2024-12-26,Argentina,Mendoza,basico,,activa
3927,sacosta17_3927,epereyra@example.org,2024-12-23,Argentina,Buenos Aires,basico,,activa
3928,santinocorrea90_3928,paulina64@example.com,2023-08-03,Argentina,Rosario,intermedio,2023-08-12,activa
3929,wgomez25_3929,facundodominguez@example.com,2023-12-12,Argentina,Tucumán,completo,2023-12-24,activa
3930,sol7493_3930,diazjazmin@example.com,2024-05-04,Argentina,Buenos Aires,intermedio,2024-05-29,activa
3931,valentina9967_3931,vegafrancesca@example.net,2024-12-18,Argentina,Buenos Aires,basico,,activa
3932,catalina6483_3932,gonzalezolivia@example.org,2024-05-14,Chile,Concepción,basico,,activa
3933,pedrocorrea68_3933,francisco18@example.org,2024-03-30,Argentina,Buenos Aires,basico,,activa
3934,pilar6340_3934,castillomartina@example.org,2024-10-11,Chile,Concepción,basico,,activa
3935,smoreno90_3935,kcaceres@example.com,2024-09-22,Argentina,Tucumán,intermedio,2024-10-11,activa
3936,camilaalvarez86_3936,benjamin47@example.com,2024-06-17,Argentina,Tucumán,intermedio,2024-07-15,activa
3937,tmedina48_3937,oramos@example.net,2024-12-20,Argentina,Córdoba,intermedio,2025-01-01,activa
3938,bianca8195_3938,bcordoba@example.org,2024-02-21,Argentina,Rosario,basico,,activa
3939,afigueroa96_3939,acostamaria-guadalupe@example.org,2024-02-09,Argentina,Tucumán,basico,,activa
3940,tsanchez58_3940,alma-valentinamaldonado@example.org,2024-12-29,México,Guadalajara,basico,,activa
3941,hpereyra41_3941,benitezdante@example.com,2024-12-20,Argentina,Tucumán,basico,,activa
3942,toledovictoria51_3942,lopezcatalina@example.com,2024-07-12,Argentina,Buenos Aires,basico,,activa
3943,catalina5584_3943,oacosta@example.org,2024-12-13,Argentina,Tucumán,basico,,activa
3944,vicentegutierrez56_3944,vvelazquez@example.com,2024-06-27,Argentina,Córdoba,completo,2024-07-24,suspendida
3945,franciscovelazquez28_3945,bramos@example.org,2023-07-05,Chile,Viña del Mar,intermedio,2023-07-09,activa
3946,beniciobarrios62_3946,sanchezjuliana@example.net,2024-10-03,Argentina,Mendoza,intermedio,2024-10-30,activa
3947,oliviaruiz21_3947,delfina61@example.net,2024-10-19,México,Ciudad de México,basico,,activa
3948,dmoreno26_3948,santinoacosta@example.net,2024-09-12,Argentina,Buenos Aires,completo,2024-09-26,activa
3949,paulina2467_3949,jvera@example.org,2024-11-19,Argentina,Mendoza,completo,2024-11-26,activa
3950,juan-gabriel6596_3950,miguel-angelfernandez@example.com,2024-12-08,Argentina,Buenos Aires,completo,2024-12-20,activa
3951,qcastro61_3951,perezbautista@example.org,2024-09-14,Argentina,Tucumán,basico,,activa
3952,dante1781_3952,torreslucas@example.org,2024-02-26,Argentina,Tucumán,basico,,activa
3953,uhernandez60_3953,hcabrera@example.net,2024-12-22,Colombia,Cartagena,basico,,activa
3954,alvarezalma73_3954,lquiroga@example.net,2024-06-10,México,Monterrey,intermedio,2024-06-29,activa
3955,lucas-benjamintorres98_3955,francesca63@example.net,2024-11-23,México,Puebla,completo,2024-12-08,activa
3956,sgonzalez63_3956,benicio03@example.net,2024-07-31,Argentina,Mendoza,completo,2024-08-24,activa
3957,valentinafernandez28_3957,munozlucas-ezequiel@example.com,2024-08-05,Argentina,Córdoba,basico,,activa
3958,guadalupefernandez26_3958,romerojulian@example.org,2024-10-29,Argentina,Tucumán,basico,,activa
3959,avelazquez68_3959,carrizomartin@example.org,2024-08-03,Argentina,Mendoza,basico,,activa
3960,rodriguezjuan-cruz75_3960,ramirezjuan-gabriel@example.com,2023-11-27,Chile,Valparaíso,basico,,activa
3961,lucascaceres98_3961,fernandezcatalina@example.org,2024-10-11,Argentina,Tucumán,completo,2024-10-15,activa
3962,gonzalezthiago-nicolas70_3962,ambarlopez@example.com,2024-04-08,Argentina,Córdoba,intermedio,2024-04-23,activa
3963,nmiranda30_3963,coronelramiro@example.net,2024-06-19,Argentina,Buenos Aires,basico,,activa
3964,msuarez25_3964,bautistaperez@example.com,2024-10-30,Argentina,Tucumán,completo,2024-11-11,activa
3965,aguirretomas-benjamin62_3965,pduarte@example.net,2024-08-31,Colombia,Cartagena,basico,,activa
3966,xmendez57_3966,lisandro19@example.org,2024-11-08,Argentina,Buenos Aires,completo,2024-11-12,activa
3967,constantinoramos47_3967,emilianogonzalez@example.org,2023-09-21,Argentina,Tucumán,basico,,activa
3968,pereyradylan-benjamin76_3968,juan-ignacio61@example.net,2024-12-25,Colombia,Bogotá,basico,,activa
3969,milenafernandez57_3969,hperez@example.net,2023-10-30,México,Guadalajara,intermedio,2023-11-03,activa
3970,bcabrera57_3970,josefinamorales@example.net,2024-11-16,Argentina,Rosario,basico,,activa
3971,ramirezmalena72_3971,benjamin32@example.org,2024-11-26,Argentina,Rosario,intermedio,2024-12-06,activa
3972,veraabril28_3972,maria-belenfernandez@example.net,2024-10-15,México,Ciudad de México,basico,,activa
3973,antoniogodoy85_3973,gcordoba@example.org,2024-08-29,Argentina,Córdoba,completo,2024-09-24,activa
3974,ppaez49_3974,mnunez@example.net,2024-10-01,Colombia,Barranquilla,intermedio,2024-10-03,activa
3975,juan-gabriel2233_3975,santiago96@example.com,2024-12-18,México,Monterrey,completo,2024-12-25,activa
3976,julieta8410_3976,juancardozo@example.com,2024-11-16,Argentina,Mendoza,basico,,activa
3977,hgimenez80_3977,sanchezemanuel@example.org,2024-12-03,Argentina,Buenos Aires,basico,,activa
3978,floresbenjamin18_3978,sanchezguillermina@example.org,2024-04-22,Argentina,Rosario,basico,,activa
3979,josefina5963_3979,vazqueznahuel@example.net,2024-09-28,México,Ciudad de México,basico,,activa
3980,faustopereyra49_3980,benjaminojeda@example.com,2024-04-04,Argentina,Mendoza,intermedio,2024-04-23,activa
3981,valentingomez53_3981,angelinamartin@example.com,2024-09-23,Colombia,Cartagena,completo,2024-10-08,activa
3982,diazsantiago87_3982,lautaro99@example.net,2024-01-11,Argentina,Mendoza,completo,2024-01-27,activa
3983,oherrera27_3983,yvaldez@example.net,2024-10-21,Argentina,Córdoba,basico,,activa
3984,juan-martinsosa91_3984,uroldan@example.com,2024-12-26,Colombia,Cartagena,basico,,activa
3985,ortizmia-valentina67_3985,valentinaacosta@example.net,2023-12-19,Argentina,Mendoza,basico,,activa
3986,rodriguezjazmin29_3986,charosoto@example.com,2024-12-04,Argentina,Mendoza,basico,,activa
3987,diazbruno89_3987,thiago-danielruiz@example.net,2024-06-10,Argentina,Rosario,intermedio,2024-06-13,activa
3988,gguzman59_3988,fernandezsantino-agustin@example.com,2024-12-09,Argentina,Tucumán,intermedio,2024-12-23,activa
3989,sofiagonzalez60_3989,molinaguadalupe@example.org,2024-03-07,Argentina,Córdoba,basico,,activa
3990,villalbabianca79_3990,dantelopez@example.com,2024-12-20,México,Monterrey,basico,,activa
3991,biancadiaz66_3991,lourdesgonzalez@example.com,2024-11-06,Argentina,Buenos Aires,intermedio,2024-11-28,activa
3992,catalinagodoy92_3992,thiago-agustinchavez@example.com,2024-09-02,México,Monterrey,basico,,activa
3993,felipe0731_3993,benjaminrios@example.org,2024-12-31,Argentina,Buenos Aires,intermedio,2025-01-28,activa
3994,valentino7490_3994,benitezthiago-agustin@example.com,2024-01-18,Chile,Santiago,intermedio,2024-02-06,activa
3995,ncoronel92_3995,benicio10@example.org,2024-11-30,Argentina,Rosario,completo,2024-12-18,activa
3996,antonio0881_3996,riosluciano@example.com,2024-06-29,México,Ciudad de México,completo,2024-07-20,activa
3997,valentinolucero34_3997,helenagonzalez@example.com,2024-10-23,Argentina,Buenos Aires,basico,,suspendida
3998,francovalentino83_3998,juan-cruzfernandez@example.net,2024-10-02,México,Tijuana,intermedio,2024-10-20,activa
3999,benjaminbarrios76_3999,thiago-ezequiel43@example.com,2024-12-30,Chile,Santiago,intermedio,2025-01-18,activa
4000,micaela9170_4000,jvazquez@example.net,2023-11-04,Argentina,Córdoba,intermedio,2023-11-29,activa
4001,guzmansantino12_4001,ovega@example.org,2024-12-26,Argentina,Tucumán,basico,,activa
4002,ymansilla94_4002,jcabrera@example.com,2024-12-20,Chile,Santiago,basico,,activa
4003,benjamin3033_4003,thiago41@example.org,2024-10-19,Argentina,Tucumán,basico,,activa
4004,zgomez36_4004,clara00@example.net,2024-08-12,Argentina,Buenos Aires,completo,2024-08-21,activa
4005,juana5884_4005,gomezsebastian@example.org,2023-07-05,Chile,Valparaíso,intermedio,2023-08-01,cerrada
4006,jramirez78_4006,krivero@example.net,2024-09-18,Argentina,Mendoza,intermedio,2024-09-21,activa
4007,nunezjuana61_4007,sosajosefina@example.org,2024-04-29,Colombia,Cartagena,intermedio,2024-05-10,activa
4008,tcabrera72_4008,ugomez@example.org,2024-11-19,Argentina,Tucumán,completo,2024-11-21,activa
4009,romeromateo53_4009,thiago32@example.org,2024-08-11,Colombia,Bogotá,basico,,activa
4010,romeroluana63_4010,dylan-benjaminmoreno@example.net,2024-10-03,Argentina,Mendoza,completo,2024-10-09,activa
4011,francisco4077_4011,guillermina62@example.com,2024-01-08,Argentina,Buenos Aires,completo,2024-02-05,activa
